impl,array_size,num_process,seconds
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,8e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,2,6.4e-05
custom_bcast,4096,2,5.4e-05
MPI_Bcast,4096,2,5.6e-05
custom_bcast,4096,2,9.6e-05
MPI_Bcast,4096,2,8.3e-05
custom_bcast,4096,2,7e-05
MPI_Bcast,4096,2,7.9e-05
custom_bcast,4096,2,4.8e-05
MPI_Bcast,4096,2,9.3e-05
custom_bcast,4096,2,5.6e-05
MPI_Bcast,4096,2,5.3e-05
custom_bcast,4096,2,5.9e-05
MPI_Bcast,4096,2,7.6e-05
custom_bcast,4096,2,5.6e-05
MPI_Bcast,4096,2,7.1e-05
custom_bcast,4096,2,6.3e-05
MPI_Bcast,4096,2,5.7e-05
custom_bcast,4096,2,5.6e-05
MPI_Bcast,4096,2,7.8e-05
custom_bcast,4096,2,6.7e-05
MPI_Bcast,4096,2,6.1e-05
custom_bcast,4096,2,5.3e-05
MPI_Bcast,4096,2,6e-05
custom_bcast,4096,2,6.3e-05
MPI_Bcast,4096,2,5.7e-05
custom_bcast,4096,2,5.4e-05
MPI_Bcast,4096,2,6.1e-05
custom_bcast,4096,2,5.1e-05
MPI_Bcast,4096,2,6.6e-05
custom_bcast,4096,2,5.7e-05
MPI_Bcast,4096,2,7.5e-05
custom_bcast,4096,2,5.7e-05
MPI_Bcast,4096,2,6.3e-05
custom_bcast,4096,2,5.4e-05
MPI_Bcast,4096,2,6e-05
custom_bcast,4096,2,5.7e-05
MPI_Bcast,4096,2,5.9e-05
custom_bcast,4096,2,5.9e-05
MPI_Bcast,4096,2,5.9e-05
custom_bcast,4096,2,6.3e-05
MPI_Bcast,4096,2,6e-05
custom_bcast,4096,2,7.6e-05
MPI_Bcast,4096,2,5.5e-05
custom_bcast,4096,2,5.1e-05
MPI_Bcast,4096,2,5.3e-05
custom_bcast,4096,2,6.1e-05
MPI_Bcast,4096,2,9.1e-05
custom_bcast,4096,2,6.3e-05
MPI_Bcast,4096,2,5.3e-05
custom_bcast,4096,2,4.9e-05
MPI_Bcast,4096,2,5.5e-05
custom_bcast,4096,2,6.5e-05
MPI_Bcast,4096,2,7.3e-05
custom_bcast,4096,2,6.2e-05
MPI_Bcast,4096,2,5.8e-05
custom_bcast,4096,2,7.6e-05
MPI_Bcast,4096,2,7.2e-05
custom_bcast,4096,2,6.4e-05
MPI_Bcast,4096,2,5.9e-05
custom_bcast,4096,2,6.3e-05
MPI_Bcast,4096,4,0.000107
custom_bcast,4096,4,0.000162
MPI_Bcast,4096,4,0.000102
custom_bcast,4096,4,0.00016
MPI_Bcast,4096,4,0.000143
custom_bcast,4096,4,0.000164
MPI_Bcast,4096,4,0.000143
custom_bcast,4096,4,0.003323
MPI_Bcast,4096,4,0.000113
custom_bcast,4096,4,0.000189
MPI_Bcast,4096,4,8.7e-05
custom_bcast,4096,4,0.000139
MPI_Bcast,4096,4,0.0012
custom_bcast,4096,4,0.000135
MPI_Bcast,4096,4,0.000108
custom_bcast,4096,4,0.000178
MPI_Bcast,4096,4,8.2e-05
